SCENE_ID,REASON
LE07_028026_20200411,Cloud
LE07_028026_20201020,Cloud
LC08_028027_20150116,Cloud/Snow/Missing
LE07_028027_20150329,Cloud/Missing
LE07_028027_20180524,Cloud/Cirrus/Missing
LE07_028028_20150329,Cloud
LE07_028028_20200801,Cloud
LE07_028029_20160315,Cloud/Missing
LC08_028029_20161017,Cloud/Missing
LC09_028029_20220604,Cloud/Cirrus
LC09_028029_20231114,Cloud
LE07_028030_20160315,Cloud
LE07_028030_20160416,Cloud/Missing
LE07_028030_20170809,Cloud/Missing
LE07_028031_20040211,Cloud/Snow
LE07_028033_20110318,Cloud/Cirrus/Missing
LC08_028033_20200114,Cloud/Missing
LE07_028033_20211023,Cloud/Missing
LC08_028033_20211116,Cloud/Cirrus
LC09_028033_20220519,Cloud/Cirrus
LE07_028034_20180406,Cloud/Missing
LC09_028034_20220228,Cloud/Cirrus
LE07_028035_20171231,Cloud/Cirrus/Missing
LC09_028035_20230114,Cloud/Cirrus
LC08_028035_20231021,Cloud
LE07_028036_20030312,Cloud/Missing
LE07_028036_20171231,Cloud/Snow/Missing
LC09_028036_20221111,Cloud
LE07_028037_20180913,Cloud
LC08_028037_20181124,Cloud/Cirrus
LC08_028037_20190228,Cloud/Missing
LC09_028037_20211210,Cloud
LE07_028038_20161025,Cloud/Cirrus/Missing
LC08_028038_20181007,Cloud
LE07_028038_20201020,Cloud
LE07_028038_20211124,Cloud/Missing
LC09_028038_20220823,Cloud
LE07_028039_20180217,Cloud/Missing
LE07_028039_20180929,Cloud
LE07_028039_20201020,Cloud
LC08_028040_20160814,Cloud/Missing
LC08_028040_20171004,Cloud/Missing
LC08_028040_20230514,Cloud/Cirrus
LC08_028040_20230701,Cloud
LE07_028041_20170113,Cloud
LC09_028041_20221229,Cloud/Snow
LE07_029025_20150608,Cloud/Missing/Smoke?
LE07_029025_20191009,Cloud/Snow/Missing
LE07_029026_20150608,Cloud/Missing/Smoke?
LC08_029026_20161008,Cloud
LE07_029026_20190907,Cloud/Missing
LC08_029026_20190915,Cirrus
LE07_029026_20201011,Cloud/Missing
LC08_029026_20231012,Cloud
LC08_029027_20161008,Cloud
LE07_029027_20201011,Cloud/Missing
LE07_029028_20170613,Cloud/Missing
LE07_029028_20201011,Cloud
LC08_029028_20240116,Cloud/Snow
LE07_029029_20150928,Cloud/Snow/Missing
LE07_029029_20190502,Cloud
LC08_029029_20211107,Cloud/Cirrus
LC08_029029_20240116,Cloud/Snow
LE07_029030_20160509,Cloud
LE07_029030_20180920,Cloud/Missing
LE07_029030_20181123,Cloud/Snow/Missing
LC08_029031_20130813,Cloud
LC08_029031_20151209,Cloud/Cirrus
LE07_029031_20181225,Cloud/Cirrus/Missing
LC08_029032_20160415,Cloud/Cirrus
LE07_029032_20171003,Cloud/Missing
LE07_029032_20171104,Cloud/Missing
LC08_029032_20210819,Cloud
LC09_029033_20221204,Cloud/Cirrus
LC08_029033_20221228,Cloud/Cirrus
LC08_029033_20240116,Cloud/Snow
LC08_029034_20240116,Cloud/Cirrus
LC08_029035_20150107,Cloud/Missing
LC08_029035_20181217,Cloud/Cirrus
LE07_029035_20190110,Cloud/Missing
LC08_029035_20230302,Cloud/Missing
LE07_029036_20160829,Cloud
LC08_029036_20191001,Cloud
LE07_029036_20211201,No TOA image
LC08_029037_20151225,Cloud/Cirrus/Missing
LE07_029037_20160829,Cloud
LC08_029037_20181014,Cloud/Missing
LE07_029037_20211217,Cloud/Missing
LC09_029037_20211217,Cloud
LE07_029038_20150216,Cloud/Missing
LE07_029038_20160829,Cloud
LC08_029038_20161008,Cloud/Cirrus/Missing
LC08_029038_20161227,Cloud/Cirrus/Missing
LE07_029039_20150507,Cloud
LE07_029039_20160626,Cloud
LC08_029039_20161227,Cloud/Cirrus/Missing
LC08_029039_20180912,Cloud
LE07_029039_20190227,Cloud/Missing
LE07_029039_20190502,Cloud/Missing
LE07_029039_20190603,Cloud/Missing
LE07_029039_20191110,Cloud/Cirrus/Missing
LE07_029039_20210608,Cloud/Cirrus/Missing
LC08_029039_20231028,Cloud/Missing
LC08_029040_20170808,Cloud
LE07_029040_20180312,Cloud/Cirrus
LE07_029040_20181006,Cloud
LC08_029040_20230302,Cloud/Cirrus
LC08_030026_20151114,Cloud/Cirrus
LE07_030026_20200628,No TOA image
LC09_030026_20221008,Cloud/Cirrus
LC08_030026_20231206,Cloud/Cirrus
LC08_030027_20220728,Cloud
LC08_030027_20231206,Cloud/Weird
LC09_030027_20240522,Cloud
LE07_030028_20160820,Cloud
LC08_030028_20220728,Cloud
LE07_030029_20150701,Cloud
LC08_030029_20171221,Cloud/Snow
LC08_030029_20210215,Cloud/Snow
LC08_030030_20150623,Cloud
LE07_030030_20170111,Cloud/Snow/Missing
LC08_030030_20191109,Cloud/Cirrus
LC09_030030_20240420,Cloud
LC08_030034_20161015,Cloud
LC08_030034_20180106,Cloud/Cirrus
LE07_030034_20181013,Cloud/Missing
LE07_030034_20190525,Cloud/Missing
LE07_030034_20201018,Cloud/Missing
LC08_030035_20160202,Cloud
LC08_030035_20161202,Cloud/Cirrus
LE07_030035_20170924,Cloud/Missing
LC08_030035_20220101,Cloud/Snow/Missing
LC09_030035_20240131,Cloud/Cirrus
LC09_030036_20211208,Cloud/Cirrus
LC08_030036_20220101,Cloud/Missing
LC08_030036_20230309,Cloud/Cirrus
LC09_030036_20240131,Cloud/Cirrus
LE07_030037_20150530,Cloud/Missing
LC08_030037_20170103,Cloud/Cirrus/Missing
LC08_030037_20171221,Cloud/Cirrus
LE07_030037_20200511,Cloud/Cirrus/Missing
LC09_030037_20211208,Cloud/Cirrus
LC09_030037_20230213,Cloud/Cirrus
LC09_030037_20240131,Cloud
LC08_030038_20170103,Cirrus
LE07_030038_20190322,Cloud/Missing
LC08_030038_20190922,Cloud/Missing
LE07_030038_20200511,Cloud/Cirrus/Missing
LC08_030038_20210522,Cloud
LC09_030038_20230520,Cloud
LE07_030039_20161007,Cloud/Missing
LE07_030039_20170212,Cloud/Missing
LC08_030040_20190109,Cloud/Missing
LC08_030040_20210215,Cloud/Snow
LC08_030040_20231206,Cloud
LC08_031026_20161006,Cloud
LE07_031026_20180817,Cloud/Cirrus
LE07_031027_20080330,Cloud/Missing
LC08_031027_20150222,Cloud/Snow
LE07_031027_20180817,Cloud
LC08_031027_20200915,Cloud/Missing
LC08_031027_20210206,Cloud/Snow
LC08_031028_20150222,Cloud/Snow/Cirrus
LE07_031028_20180817,Cloud
LC08_031028_20210206,Cloud/Snow
LC08_031029_20150222,Cloud/Snow/Cirrus
LC09_031029_20220524,Cloud/Cirrus?
LC09_031029_20231103,Cloud
LC08_031029_20240419,Cloud
LC08_031030_20150222,Cloud/Cirrus
LC08_031030_20170315,Cirrus
LC08_031030_20171110,Cloud/Cirrus/Missing
LC08_031031_20160718,Cloud
LE07_031031_20161030,Cloud/Missing
LC08_031032_20211223,Cloud/Cirrus
LE07_031033_20150419,Cloud
LC08_031033_20160328,Cloud/Cirrus
LE07_031033_20170102,Cloud/Missing/Cloudscore
LC08_031033_20211223,Cloud/Cirrus
LC08_031034_20191202,Cloud/Cirrus
LC09_031034_20230103,Cloud/Snow/Missing
LE07_031035_20211231,Cloud/Cirrus/Missing
LC09_031035_20230103,Cloud/Cirrus
LC08_031036_20131201,Cloud/Cirrus
LC08_031036_20211121,Cloud/Cirrus
LC08_031036_20240419,Cloud/Cirrus
LC08_031037_20170110,Cloud/Weird
LE07_031037_20201025,Cloud/Cirrus/Missing
LE07_031037_20211215,Cloud/Cirrus
LT05_031038_20000417,Cloud/Cirrus/Missing
LC08_031038_20170110,Cirrus
LC09_031038_20211215,Cloud/Cirrus
LC08_031038_20221108,Cloud
LC08_031038_20221210,Cloud
LC08_031038_20240318,Cloud/Missing
LC09_031039_20240207,Cloud
LC08_031040_20221108,Cloud/Cirrus
LC08_031040_20240302,Cloud/Cirrus
LC09_032025_20230705,Cloud
LC08_032026_20190920,Cloud/Missing
LC09_032026_20230705,Cloud
LC08_032027_20171219,Cloud/Cirrus
LC08_032027_20210213,Cloud/Snow
LC08_032028_20150317,Cloud/Cirrus
LE07_032028_20171008,Cloud/Missing
LC08_032028_20210213,Cloud/Snow
LC08_032028_20220216,Cloud/Cirrus
LC09_032028_20240113,Cloud/Snow
LC08_032029_20221201,Cloud/Cirrus
LC09_032029_20240113,Cloud/Snow
LC08_032030_20161114,Cloud/Cirrus
LC09_032030_20230518,Cloud/Cirrus/Missing
LC08_032030_20231220,Cloud/Cirrus
LC09_032030_20240113,Cloud/Snow
LE07_032032_20020321,Cloud/Missing
LE07_032032_20170821,Cloud/Snow
LC08_032032_20220304,Cloud/Cirrus
LC08_032032_20220507,Cloud/Cirrus
LC08_032033_20180901,Cloud/Cirrus
LC08_032033_20231220,Cloud/Cirrus
LC08_032034_20170218,Cloud/Cirrus
LC08_032034_20180309,Cloud/Cirrus
LE07_032034_20181011,Cloud/Missing
LE07_032035_20160412,Cloud/Missing
LE07_032035_20171109,Cloud
LC08_032035_20180309,Cloud/Cirrus
LC08_032035_20230915,Cloud
LC08_032036_20180309,Cloud/Cirrus
LC09_032036_20230110,Cloud/Cirrus
LC08_032036_20231204,Cloud
LE07_032038_20200219,Cloud/Cirrus
LC09_032038_20220328,Cloud
LC08_032039_20160927,Cloud
LE07_032039_20200219,Cloud/Missing
LC08_032039_20221115,Cloud
LE07_033025_20160403,Cloud/Snow/Missing
LC09_033025_20230813,Cloud
LE07_033026_20200804,Cloud
LC08_033026_20210308,Cloud/Cirrus
LE07_033027_20030923,Cloud/Missing/Mask
LC08_033027_20201015,Cloud
LC09_033027_20211107,Cloud/Cirrus
LC08_033027_20220311,Cloud/Snow
LE07_033028_20171116,Cloud/Cirrus/Missing
LE07_033028_20171218,Cloud/Missing
LC08_033028_20190927,Cloud
LE07_033028_20210503,Cloud
LC09_033028_20211107,Cloud/Cirrus
LC08_033028_20220311,Cloud/Snow/Cirrus
LC08_033029_20151002,Cloud/Snow/Missing
LC08_033029_20211119,Cloud/Cirrus
LC08_033029_20220311,Cloud/Cirrus
LC09_033029_20240104,Cloud/Snow/Missing
LC09_033030_20231219,Cloud/Cirrus
LC08_033031_20200202,Cloud/Cirrus
LE07_033032_20161215,Cloud/Snow/Cirrus
LE07_033032_20170305,Cloud
LC08_033033_20170209,Cloud/Cirrus
LC09_033033_20230117,Cloud/Cirrus
LC09_033034_20230117,Cloud
LC08_033035_20231211,Cloud/Cirrus
LC08_033036_20190215,Cloud/Cirrus
LC09_033036_20220506,Cloud/Cirrus
LE07_033037_20161028,Cloud/Cirrus
LC08_033037_20221122,Cloud/Cirrus
LC08_033038_20150409,Cloud/Cirrus
LE07_033038_20190412,Cloud/Missing
LC08_033038_20200913,Cloud/Smoke
LC08_034025_20150227,Cloud/Snow
LC08_034025_20230625,Cloud
LC08_034026_20150227,Cloud/Snow
LC08_034026_20180915,Cloud/Missing
LC08_034026_20190411,Cirrus
LE07_034026_20201014,Cloud/Cirrus/Missing
LC08_034026_20220318,Cloud/Snow
LE07_034027_20160528,Cloud
LC08_034027_20170421,Cloud/Cirrus
LC08_034027_20201225,Cloud/Cirrus
LC09_034027_20240502,Cloud
LT05_034028_19840322,Cloud/Missing
LE07_034028_20051106,Cloud/Missing
LC08_034028_20160113,Cloud/Snow
LC08_034028_20170421,Cloud/Cirrus
LC09_034028_20220310,Cloud/Cirrus
LT05_034029_20100317,Cloud/Missing
LC08_034029_20160113,Cloud/Weird
LE07_034029_20170904,Cloud
LC09_034029_20220310,Cloud/Cirrus
LC08_034029_20231116,Cloud
LT05_034030_20100317,Cloud/Cirrus/Smoke?
LE07_034030_20170904,Cloud/Missing
LE07_034030_20180227,Cloud/Snow
LE07_034030_20181110,Cloud/Snow
LC08_034030_20201123,Cloud/Cirrus
LC09_034030_20220310,Cloud/Snow
LE07_034031_20150323,Cloud/Snow/Missing
LE07_034032_20180822,Cloud/Missing
LE07_034035_20001007,Cloud/Missing
LC08_034035_20180323,Cloud
LE07_034035_20210203,Cloud/Snow
LC08_034035_20220403,Cloud/Cirrus
LC09_034035_20231124,Cloud
LE07_034036_20031101,Cloud/Missing
LC08_034036_20160418,Cloud
LE07_034036_20161104,Cloud/Snow/Missing
LC08_034036_20161230,Cloud/Cirrus
LE07_034037_20200912,Cloud/Smoke
LC09_034037_20221223,Cloud
LE07_034038_20200912,Cloud/Smoke
LC08_034038_20231218,Cloud
LC08_035026_20240501,Cloud
LC08_035027_20171122,Cloud/Cirrus
LE07_035027_20211125,Cloud/Snow
LC08_035028_20170903,Cloud/Missing
LC09_035028_20211211,Cloud/Cirrus
LC08_035029_20170903,Cloud/Missing
LE07_035029_20200919,Cloud/Missing
LC09_035029_20220112,Cloud/Weird
LC09_035029_20240509,Cloud
LC08_035030_20160308,Cloud/Cirrus
LC08_035034_20150930,Cloud/Cirrus
LC08_035034_20181008,Cloud
LC09_035034_20230304,Cloud/Snow/Cirrus
LE07_035036_20200311,Cloud/Snow/Missing
LC08_035036_20200911,Cloud/Smoke
LC08_035036_20220528,Cirrus
LC09_035036_20231201,Cloud
LC08_035037_20200115,Cloud/Snow/Cirrus
LC08_035037_20200911,Cloud/Smoke
LC08_035037_20211117,Cloud
LC08_035037_20220528,Cirrus
LE07_035038_20160908,Cloud
LC08_035038_20200911,Cloud/Smoke
LE07_035038_20201106,Cloud
LE07_035038_20211227,Cloud/Snow/Missing
LC09_035038_20220112,Cloud/Cirrus
LC09_035038_20231201,Cloud
LE07_036025_20120920,Cloud/Cirrus
LC08_036026_20231216,Cloud/Cirrus
LT05_036027_19920703,Cloud/Missing
LE07_036027_20150828,Cloud/Cirrus/Smoke?
LE07_036027_20160307,Cloud/Snow/Missing
LC08_036027_20231130,Cloud
LE07_036028_20150828,Cloud/Cirrus/Smoke?
LE07_036028_20171207,Cloud/Snow/Cirrus
LE07_036028_20210625,Cloud
LC08_036029_20160923,Cloud/Snow/Missing
LC09_036029_20240226,Cloud/Cirrus
LC08_036030_20141105,Cloud/Cirrus
LC08_036030_20201020,Cloud/Cirrus
LC08_036030_20230130,Cloud/Snow
LC08_036031_20201020,Cloud/Cirrus
LC09_036032_20220103,Cloud/Snow
LC09_036033_20231106,Cloud/Cirrus
LC08_036034_20150124,Cloud/Cirrus
LC08_036034_20211023,Cloud/Cirrus
LC09_036034_20220409,Cloud/Cirrus
LC08_036035_20160907,Cloud
LC08_036035_20180305,Cloud/Cirrus
LC08_036035_20211023,Cloud/Cirrus
LC08_036035_20230319,Cloud/Snow/Cirrus
LC09_036035_20240210,Cloud
LC09_036036_20221205,Cloud
LC09_036037_20221205,Cloud/Missing
LC08_036037_20240117,Cloud/Cirrus
LC09_036037_20240125,Cloud
LC08_036038_20181202,Cloud
LC08_036038_20220111,Cloud/Weird
LC08_036038_20220228,Cloud/Cirrus
LC08_036038_20230114,Cloud/Cirrus
LC08_036038_20240101,Cloud/Cirrus
LC08_036038_20240202,Cloud
LE07_037025_20100922,Cloud/Missing
LE07_037025_20170909,Cloud/Cirrus
LE07_037025_20180624,Cloud
LC08_037025_20180819,Cloud/Cirrus?
LC08_037025_20231121,Cirrus
LC09_037025_20240421,Cloud/Cirrus
LE07_037026_20170909,Cloud/Cirrus
LC08_037026_20180819,Cloud/Cirrus?
LE07_037027_20170909,Cloud/Cirrus
LC08_037027_20180819,Cloud/Cirrus?
LE07_037028_20160314,Cloud
LC08_037028_20180819,Cloud/Cirrus?
LC08_037029_20180819,Cloud/Cirrus?
LC09_037029_20230113,Cloud/Snow
LC08_037030_20141112,Cloud/Snow
LC09_037030_20230113,Cloud/Snow
LC08_037031_20141112,Cloud
LE07_037031_20180827,Cloud
LC09_037031_20231113,Cloud/Cirrus
LC08_037032_20161016,Cloud
LC08_037032_20161101,Cloud/Cirrus
LC08_037033_20170221,Cloud
LC08_037033_20180208,Cloud/Cirrus
LE07_037033_20191017,Cloud
LC08_037033_20231105,Cirrus
LC08_037034_20160407,Cloud/Cirrus
LC08_037034_20181225,Cloud
LC08_037034_20220118,Cloud
LC08_037035_20160407,Cloud/Cirrus
LE07_037035_20181030,Cloud
LE07_037035_20200629,No TOA image
LC08_037035_20221118,Cloud/Cirrus
LC08_037035_20221220,Cloud/Weird
LC08_037035_20240225,Cloud/Snow/Cirrus
LC08_037036_20160407,Cloud/Cirrus
LC08_037036_20240209,Cloud
LC08_037038_20180312,Cloud/Cirrus
LE07_037038_20200629,No TOA image
LC08_037038_20221220,Cloud
LE07_038025_20151114,Cloud/Cirrus/Missing
LE07_038025_20190720,Cloud
LC08_038025_20190728,Cloud
LC08_038025_20200511,Cloud
LC08_038025_20210207,Cloud/Snow
LC09_038025_20220202,Cloud/Snow
LE07_038026_20151114,Cloud/Cirrus
LC08_038026_20181114,Cloud/Weird
LC08_038026_20240319,Cloud/Cirrus
LC08_038027_20150223,Cloud/Snow/Cirrus
LC08_038027_20190423,Cloud/Cirrus
LC08_038028_20150223,Cloud/Snow/Cirrus
LC08_038028_20200308,Cloud
LC08_038028_20240115,Cloud/Snow
LC08_038029_20150223,Cloud/Snow
LC08_038029_20200612,Cloud/Cirrus
LC08_038029_20240115,Cloud/Snow
LC08_038030_20150223,Cloud/Snow
LC08_038030_20190930,Cloud/Snow
LC08_038030_20240115,Cloud/Snow
LC08_038031_20161023,Cloud/Cirrus
LC09_038031_20240327,Cloud/Snow
LC08_038032_20201002,Cloud/Cirrus
LC09_038032_20240327,Cloud/Snow
LC09_038034_20220117,Cloud/Weird
LC09_038034_20221203,Cloud/Cirrus
LC09_038034_20230325,Cloud/Snow/Cirrus
LC09_038035_20240224,Cloud/Snow/Cirrus
LC08_038036_20180404,Cloud/Cirrus
LC08_038036_20181114,Cloud/Cirrus
LC08_038036_20211224,Cloud/Missing
LE07_038037_20200908,Cloud/Smoke
LC09_038037_20221101,Cloud
LC08_038038_20160329,Cloud/Weird
LC08_038038_20170111,Cloud/Cirrus
LC08_038038_20180130,Cloud/Cirrus
LC08_038038_20200205,Cloud/Cirrus
LE07_038038_20200908,Smoke
LE07_039025_20180926,Cloud/Cirrus/Missing
LC08_039025_20190225,Cloud/Snow
LC08_039025_20200416,Cloud
LC08_039025_20210214,Cloud/Snow
LE07_039026_20200915,Cloud/Cirrus?
LC08_039026_20210505,Cloud
LC09_039026_20221226,Cloud/Snow
LC09_039026_20231127,Cloud/Cirrus
LC09_039026_20240114,Cloud/Snow
LE07_039027_20171126,Cloud/Missing
LE07_039027_20200915,Cloud/Smoke
LE07_039027_20210121,Cloud
LE07_039027_20210817,Cloud/Missing/Smoke?
LC08_039027_20221031,Cloud/Cirrus
LE07_039028_20170518,Cloud/Snow
LE07_039028_20200510,Cloud/Missing
LE07_039028_20200915,Cloud/Smoke
LE07_039029_20211020,Cloud/Snow/Missing
LC08_039029_20240310,Cloud/Snow
LE07_039030_20211207,Cloud/Snow/Missing
LC08_039031_20190108,Cloud/Snow
LC08_039031_20231103,Cloud/Cirrus
LC08_039031_20240326,Cloud
LC08_039033_20210113,Cloud/Cirrus
LC08_039033_20240310,Cloud/Snow/Cirrus
LC08_039034_20160217,Cirrus
LC08_039034_20200907,Cloud/Cirrus
LC08_039035_20190108,Cirrus
LC08_039035_20231221,Cloud/Snow
LC08_039037_20150825,Cloud
LC08_039037_20221202,Cirrus
LC08_039038_20170102,Cloud/Cirrus/Missing
LC08_039038_20171017,Cloud/Cirrus
LC09_039038_20230111,Cloud/Cirrus
LC09_039038_20231229,Cloud/Cirrus
LC08_040025_20150816,Cloud
LC08_040025_20240113,Cloud/Snow
LC09_040026_20231204,Cloud/Cirrus
LC08_040026_20240113,Cloud/Snow
LC08_040027_20190624,Cloud
LE07_040027_20211128,Cloud/Cirrus
LC09_040027_20230203,Cloud/Snow
LC09_040027_20231204,Cloud/Snow
LE07_040028_20210504,Cloud/Snow
LE07_040029_20210808,Cloud/Smoke
LC09_040029_20220115,Cloud/Snow
LC08_040029_20240113,Cloud/Snow
LE07_040030_20200517,Cloud/Snow/Missing
LE07_040030_20210808,Cloud/Smoke
LC09_040030_20230203,Cloud/Snow
LC09_040030_20240105,Cloud/Snow/Missing
LC08_040031_20150221,Cloud
LE07_040031_20210808,Cloud/Smoke
LC08_040031_20230211,Cloud/Snow
LE07_040032_20210808,Cloud/Smoke
LC08_040032_20211104,Cloud
LC08_040033_20180418,Cloud/Cirrus
LT05_040034_19870904,Cloud/Cirrus/Missing
LE07_040034_20031213,Cloud/Cirrus/Missing
LC09_040034_20220115,Cloud/Cirrus
LC08_040035_20190131,Cloud/Cirrus
LC08_040035_20211206,Cloud/Cirrus
LC08_040036_20151104,Cloud
LC08_040036_20160311,Cloud/Cirrus
LE07_040036_20200126,Cloud
LC09_040036_20211214,Cloud
LE07_040036_20211214,Cloud/Snow
LC08_040036_20231126,Cloud/Cirrus
LC09_040036_20240121,Cloud/Cirrus
LC08_040037_20160311,Cloud/Cirrus/Missing
LC08_040037_20190304,Cloud/Weird
LE07_040037_20200227,Cloud/Cirrus
LE07_040037_20211214,Cloud
LC09_040037_20211230,Cloud
LC09_040037_20231204,Cloud
LT05_040038_19920325,Cloud
LT05_040038_19941126,Cloud
LC08_040038_20151104,Cloud
LE07_040038_20160506,Cloud
LC08_040038_20160701,Shadow
LE07_040038_20160826,Shadow
LE07_040038_20170218,Cloud
LE07_040038_20170525,Shadow
LC08_040038_20170602,Shadow
LE07_040038_20170728,Shadow
LC08_040038_20180402,Shadow
LC08_040038_20180520,Shadow
LE07_040038_20180528,Shadow
LC08_040038_20180605,Shadow
LC08_040038_20180621,Shadow
LE07_040038_20180715,Shadow
LE07_040038_20180816,Shadow
LC08_040038_20180925,Shadow
LE07_040038_20181206,Cloud
LE07_040038_20190515,Shadow
LC08_040038_20190523,Cloud
LE07_040038_20190531,Shadow
LE07_040038_20190616,Shadow
LC08_040038_20190624,Shadow
LE07_040038_20190803,Shadow
LE07_040038_20200517,Shadow
LE07_040038_20200618,Shadow
LC08_040038_20210309,Cloud
LE07_040038_20210504,Shadow
LE07_040038_20210621,Shadow
LC08_040038_20210629,Cloud/Shadow
LE07_040038_20210707,Shadow
LE07_040038_20210723,Cloud/Shadow
LC08_040038_20211120,Cloud
LC08_040038_20211222,Cloud
LC09_040038_20211230,Cloud
LC09_040038_20220131,Cloud
LC08_040038_20220328,Cloud
LC09_040038_20220523,Shadow
LC08_040038_20221006,Shadow
LC09_040038_20221014,Shadow
LC08_040038_20221107,Cloud
LC09_040038_20230102,Cloud
LC09_040038_20230118,Cloud
LC08_040038_20230331,Cloud
LC08_040038_20230416,Shadow
LC08_040038_20230518,Cloud/Shadow
LC08_040038_20230603,Shadow
LC08_040038_20230806,Shadow
LE07_040038_20230831,Shadow
LC09_040038_20240325,Cloud
LE07_041025_20121009,Cloud/Missing
LE07_041025_20170804,Cloud/Cirrus
LE07_041025_20190911,Cloud
LC09_041025_20220223,Cloud/Snow
LC09_041025_20220327,Cloud/Cirrus
LC09_041025_20230517,Cloud/Cirrus
LC09_041025_20231227,Cloud/Weird
LC09_041025_20240112,Cloud/Snow
LE07_041026_20200913,Cloud/Smoke
LC08_041026_20210620,Cloud
LC09_041026_20230517,Cloud
LC09_041026_20231227,Cloud/Weird
LC08_041026_20240104,Cloud/Snow/Cirrus
LC09_041026_20240112,Cloud/Snow
LE07_041027_20200913,Cloud/Smoke
LC09_041027_20230109,Cloud/Snow
LC09_041027_20230517,Cloud/Snow
LC09_041027_20240112,Cloud/Snow
LC08_041027_20240425,Cloud/Snow
LC08_041028_20160708,Cloud/Cirrus
LE07_041028_20200913,Cloud/Smoke
LC08_041028_20230610,Cloud
LC09_041028_20240112,Cloud/Snow
LC09_041029_20220903,Cloud
LC08_041031_20240324,Cloud/Snow
LE07_041032_20200406,Cloud
LC08_041033_20180308,Cloud/Snow/Cirrus
LC08_041034_20150127,Cloud
LC08_041034_20180308,Cloud/Cirrus
LC08_041034_20230117,Cloud/Snow
LC09_041034_20231024,No TOA image
LC09_041034_20231227,Cloud/Cirrus
LC08_041035_20150127,Cloud
LC08_041035_20181221,Cloud/Missing
LC08_041035_20191224,Cloud/Missing
LE07_041035_20210103,Cloud/Snow/Cirrus
LE07_041035_20211119,Cloud/Cirrus/Missing
LC08_041035_20220303,Cloud/Cirrus
LC08_041035_20230322,Cloud
LC08_041036_20181221,Cloud/Cirrus
LE07_041036_20210119,Cloud/Missing
LC09_041036_20211221,Cloud/Cirrus
LC08_041036_20220303,Cloud/Cirrus
LC08_041036_20230101,Cloud
LC08_041036_20230322,Cloud
LT05_041037_19840614,Cloud/Missing
LT05_041037_20031025,Cloud/Cirrus
LE07_041037_20150628,Cloud
LE07_041037_20160918,Shadow
LC08_041037_20161028,Cloud
LE07_041037_20161207,Cloud
LC08_041037_20161215,Cloud
LC08_041037_20170305,Cloud
LC08_041037_20170406,Cloud
LC08_041037_20171116,Cloud
LC08_041037_20180119,Cloud
LC08_041037_20180308,Cloud
LC08_041037_20180527,Cloud
LE07_041037_20180620,Shadow
LE07_041037_20180908,Shadow
LC08_041037_20181002,Cloud
LC08_041037_20190428,Shadow
LE07_041037_20190623,Shadow
LC08_041037_20190818,Cloud
LC08_041037_20200109,Cloud
LC08_041037_20200430,Cloud
LC08_041037_20200804,Shadow
LE07_041037_20210119,Cloud
LC08_041037_20210127,Cloud
LC08_041037_20210401,Cloud
LC08_041037_20210519,Cloud
LC08_041037_20210604,Shadow
LC08_041037_20210620,Shadow
LE07_041037_20210628,Shadow
LE07_041037_20211018,Cloud
LE07_041037_20211205,Cloud
LC08_041037_20220303,Cloud
LC08_041037_20221130,Cloud
LC08_041037_20230101,Cloud
LC08_041037_20230218,Cloud
LC09_041037_20230226,Cloud
LC08_041037_20230322,Cloud
LE07_041037_20230513,Shadow
LC09_041037_20230517,Shadow
LE07_041037_20230814,Shadow
LC09_041037_20230821,Cloud
LC09_041037_20231211,Cloud
LC08_041037_20231219,Cloud
LC09_041037_20240213,Cloud
LC09_041037_20240316,Cloud
LE07_042025_20170523,Cloud/Snow
LE07_042025_20190716,Cloud
LE07_042025_20211025,Cloud/Snow
LC08_042025_20230516,Cloud/Smoke
LE07_042026_20190716,Cloud
LC08_042026_20190825,Cloud
LC08_042026_20201014,Cloud/Snow
LE07_042026_20211110,Cloud
LC08_042026_20220918,Cloud/Cirrus
LC08_042026_20230516,Cloud/Smoke
LC08_042027_20170904,Cloud/Smoke/Missing
LC08_042027_20190825,Cloud
LC08_042027_20221105,Cloud
LT05_042028_19880904,Cloud/Cirrus/Smoke?
LE07_042028_20190918,Cloud/Snow/Missing
LC08_042028_20191113,Cloud
LC09_042028_20231116,Cloud/Snow
LC08_042028_20240111,Cloud/Snow
LE07_042029_20210806,Cloud/Smoke/Missing
LC09_042029_20211101,Cloud/Cirrus
LE07_042030_20171201,Cloud/Cirrus
LE07_042030_20210806,Cloud/Smoke/Missing
LC08_042030_20211204,Cloud/Weird
LC09_042030_20211212,Cloud/Snow
LC08_042030_20220326,Cloud/Cirrus
LT05_042031_19880904,Cloud/Cirrus/Smoke?
LC08_042031_20171022,Cloud/Cirrus
LC08_042031_20190403,Cloud
LE07_042031_20200819,Cloud/Cirrus
LE07_042031_20210806,Cloud/Smoke
LT05_042032_19880904,Cloud/Cirrus/Smoke?
LE07_042032_20210806,Cloud/Cirrus
LC08_042033_20160410,Cloud
LE07_042033_20201006,Cloud/Smoke?
LE07_042033_20210806,Cloud/Smoke/Missing
LC09_042033_20220302,Cirrus
LE07_042034_20150110,Cloud/Cirrus
LC08_042034_20150915,Cloud/Missing
LC08_042034_20160121,Cloud/Cirrus/Missing
LE07_042034_20180118,Cloud/Cirrus/Missing
LE07_042034_20190121,Cloud/Snow/Missing
LE07_042034_20201006,Cloud/Smoke
LC08_042034_20211118,Cloud/Cirrus
